time,fgr,path,case,name
21089.0,0.1845039,run_calibration/52/superramp/PK1-1,52,PK1-1
21089.0,0.1845039,run_calibration/52/superramp/PK1-1,52,PK1-1
21089.0,0.1845039,run_calibration/52/superramp/PK1-1,52,PK1-1
28157.0,0.2334715,run_calibration/52/superramp/PK2-1,52,PK2-1
21092.0,0.2270614,run_calibration/52/superramp/PK1-2,52,PK1-2
21278.6328125,0.1035949,run_calibration/52/superramp/PK6-3,52,PK6-3
21092.0,0.2804559,run_calibration/52/superramp/PK1-4,52,PK1-4
14418.216796875,0.1071051,run_calibration/52/overramp/G20-2,52,G20-2
14386.61328125,0.01864478,run_calibration/52/overramp/G20-4,52,G20-4
14409.9990234375,0.0716617,run_calibration/52/overramp/G20-1,52,G20-1
14797.0224609375,0.2331615,run_calibration/52/overramp/A20-1,52,A20-1
14789.7158203125,0.3143573,run_calibration/52/overramp/A20-3,52,A20-3
14789.388671875,0.3068054,run_calibration/52/overramp/A20-4,52,A20-4
7385.34814453125,0.3100605,run_calibration/52/overramp/A10-3,52,A10-3
7379.87353515625,0.2855026,run_calibration/52/overramp/A10-4,52,A10-4
12855.0,0.2278112,run_calibration/53/interramp/HS2,53,HS2
6803.0,0.09354828,run_calibration/53/interramp/TR1,53,TR1
5961.0,0.1965495,run_calibration/53/interramp/DR1,53,DR1
13036.0,0.3307714,run_calibration/53/interramp/HR4,53,HR4
12832.0,0.2665001,run_calibration/53/interramp/HS1,53,HS1
5961.0,0.08924033,run_calibration/53/interramp/LS3,53,LS3
6803.0,0.2240193,run_calibration/53/interramp/LS2,53,LS2
13036.0,0.3567682,run_calibration/53/interramp/HR5,53,HR5
12856.6904296875,0.4471084,run_calibration/53/interramp/BR1,53,BR1
6283.0,0.1800663,run_calibration/53/interramp/LR1,53,LR1
13036.0,0.1326037,run_calibration/53/interramp/HR2,53,HR2
23731.787109375,0.0856389,run_calibration/53/superramp/PW3-3,53,PW3-3
21093.0,0.3514104,run_calibration/53/superramp/PK1-3,53,PK1-3
28159.537109375,0.3818021,run_calibration/53/superramp/PK2-2,53,PK2-2
28147.0,0.1921696,run_calibration/53/superramp/PK2-4,53,PK2-4
22070.650390625,0.1997411,run_calibration/53/superramp/PK6-4,53,PK6-4
23731.19921875,0.06531497,run_calibration/53/superramp/PW3-2,53,PW3-2
28159.546875,0.4228797,run_calibration/53/superramp/PK2-3,53,PK2-3
21089.0,0.2543314,run_calibration/53/superramp/PK1-1,53,PK1-1
21089.0,0.2543314,run_calibration/53/superramp/PK1-1,53,PK1-1
21089.0,0.2543314,run_calibration/53/superramp/PK1-1,53,PK1-1
28157.0,0.2972643,run_calibration/53/superramp/PK2-1,53,PK2-1
21092.0,0.2960322,run_calibration/53/superramp/PK1-2,53,PK1-2
21278.6328125,0.1595028,run_calibration/53/superramp/PK6-3,53,PK6-3
21092.0,0.3342603,run_calibration/53/superramp/PK1-4,53,PK1-4
14418.216796875,0.1638674,run_calibration/53/overramp/G20-2,53,G20-2
14386.61328125,0.03908999,run_calibration/53/overramp/G20-4,53,G20-4
14409.9990234375,0.1204268,run_calibration/53/overramp/G20-1,53,G20-1
14797.0224609375,0.2888168,run_calibration/53/overramp/A20-1,53,A20-1
14789.7158203125,0.3661997,run_calibration/53/overramp/A20-3,53,A20-3
14789.388671875,0.3576792,run_calibration/53/overramp/A20-4,53,A20-4
7385.34814453125,0.3411661,run_calibration/53/overramp/A10-3,53,A10-3
7379.87353515625,0.3173444,run_calibration/53/overramp/A10-4,53,A10-4
12855.0,0.1984307,run_calibration/54/interramp/HS2,54,HS2
6803.0,0.08405493,run_calibration/54/interramp/TR1,54,TR1
5961.0,0.1830605,run_calibration/54/interramp/DR1,54,DR1
13036.0,0.3102283,run_calibration/54/interramp/HR4,54,HR4
12832.0,0.2491342,run_calibration/54/interramp/HS1,54,HS1
5961.0,0.07874858,run_calibration/54/interramp/LS3,54,LS3
6803.0,0.2099906,run_calibration/54/interramp/LS2,54,LS2
13036.0,0.3374067,run_calibration/54/interramp/HR5,54,HR5
12856.6904296875,0.4382368,run_calibration/54/interramp/BR1,54,BR1
6283.0,0.1584567,run_calibration/54/interramp/LR1,54,LR1
13036.0,0.1132682,run_calibration/54/interramp/HR2,54,HR2
23731.787109375,0.07232421,run_calibration/54/superramp/PW3-3,54,PW3-3
21093.0,0.3249717,run_calibration/54/superramp/PK1-3,54,PK1-3
28159.537109375,0.3559656,run_calibration/54/superramp/PK2-2,54,PK2-2
28147.0,0.1544588,run_calibration/54/superramp/PK2-4,54,PK2-4
22070.650390625,0.1797238,run_calibration/54/superramp/PK6-4,54,PK6-4
23731.19921875,0.05312217,run_calibration/54/superramp/PW3-2,54,PW3-2
28159.546875,0.4009176,run_calibration/54/superramp/PK2-3,54,PK2-3
21089.0,0.2222631,run_calibration/54/superramp/PK1-1,54,PK1-1
21089.0,0.2222631,run_calibration/54/superramp/PK1-1,54,PK1-1
21089.0,0.2222631,run_calibration/54/superramp/PK1-1,54,PK1-1
28157.0,0.2649195,run_calibration/54/superramp/PK2-1,54,PK2-1
21092.0,0.2648033,run_calibration/54/superramp/PK1-2,54,PK1-2
21278.6328125,0.1393129,run_calibration/54/superramp/PK6-3,54,PK6-3
21092.0,0.3086706,run_calibration/54/superramp/PK1-4,54,PK1-4
14418.216796875,0.1465421,run_calibration/54/overramp/G20-2,54,G20-2
14386.61328125,0.02961747,run_calibration/54/overramp/G20-4,54,G20-4
14409.9990234375,0.1034126,run_calibration/54/overramp/G20-1,54,G20-1
14797.0224609375,0.2669396,run_calibration/54/overramp/A20-1,54,A20-1
14789.7158203125,0.3465209,run_calibration/54/overramp/A20-3,54,A20-3
14789.388671875,0.3390271,run_calibration/54/overramp/A20-4,54,A20-4
7385.34814453125,0.3285363,run_calibration/54/overramp/A10-3,54,A10-3
7379.87353515625,0.304989,run_calibration/54/overramp/A10-4,54,A10-4
12855.0,0.1416443,run_calibration/55/interramp/HS2,55,HS2
6803.0,0.07165598,run_calibration/55/interramp/TR1,55,TR1
5961.0,0.1366683,run_calibration/55/interramp/DR1,55,DR1
13036.0,0.2519924,run_calibration/55/interramp/HR4,55,HR4
12832.0,0.1806729,run_calibration/55/interramp/HS1,55,HS1
5961.0,0.04709058,run_calibration/55/interramp/LS3,55,LS3
6803.0,0.1535733,run_calibration/55/interramp/LS2,55,LS2
13036.0,0.2912588,run_calibration/55/interramp/HR5,55,HR5
12856.6904296875,0.3910255,run_calibration/55/interramp/BR1,55,BR1
6283.0,0.1080562,run_calibration/55/interramp/LR1,55,LR1
13036.0,0.08199541,run_calibration/55/interramp/HR2,55,HR2
23731.787109375,0.05184684,run_calibration/55/superramp/PW3-3,55,PW3-3
21093.0,0.2895797,run_calibration/55/superramp/PK1-3,55,PK1-3
28159.537109375,0.3209133,run_calibration/55/superramp/PK2-2,55,PK2-2
28147.0,0.1317623,run_calibration/55/superramp/PK2-4,55,PK2-4
22070.650390625,0.1264425,run_calibration/55/superramp/PK6-4,55,PK6-4
23731.19921875,0.03535199,run_calibration/55/superramp/PW3-2,55,PW3-2
28159.546875,0.3655972,run_calibration/55/superramp/PK2-3,55,PK2-3
21089.0,0.1779838,run_calibration/55/superramp/PK1-1,55,PK1-1
21089.0,0.1779838,run_calibration/55/superramp/PK1-1,55,PK1-1
21089.0,0.1779838,run_calibration/55/superramp/PK1-1,55,PK1-1
28157.0,0.2290408,run_calibration/55/superramp/PK2-1,55,PK2-1
21092.0,0.2221037,run_calibration/55/superramp/PK1-2,55,PK1-2
21278.6328125,0.09408046,run_calibration/55/superramp/PK6-3,55,PK6-3
21092.0,0.2770583,run_calibration/55/superramp/PK1-4,55,PK1-4
14418.216796875,0.09701282,run_calibration/55/overramp/G20-2,55,G20-2
14386.61328125,0.01547222,run_calibration/55/overramp/G20-4,55,G20-4
14409.9990234375,0.06372064,run_calibration/55/overramp/G20-1,55,G20-1
14797.0224609375,0.2263519,run_calibration/55/overramp/A20-1,55,A20-1
14789.7158203125,0.3082891,run_calibration/55/overramp/A20-3,55,A20-3
14789.388671875,0.3005315,run_calibration/55/overramp/A20-4,55,A20-4
7385.34814453125,0.3072459,run_calibration/55/overramp/A10-3,55,A10-3
7379.87353515625,0.2824281,run_calibration/55/overramp/A10-4,55,A10-4
12855.0,0.1124482,run_calibration/56/interramp/HS2,56,HS2
6803.0,0.05900734,run_calibration/56/interramp/TR1,56,TR1
5961.0,0.1049336,run_calibration/56/interramp/DR1,56,DR1
13036.0,0.2018293,run_calibration/56/interramp/HR4,56,HR4
12832.0,0.1457426,run_calibration/56/interramp/HS1,56,HS1
5961.0,0.03917065,run_calibration/56/interramp/LS3,56,LS3
6803.0,0.1129308,run_calibration/56/interramp/LS2,56,LS2
13036.0,0.2491214,run_calibration/56/interramp/HR5,56,HR5
12856.6904296875,0.3454542,run_calibration/56/interramp/BR1,56,BR1
6283.0,0.0796207,run_calibration/56/interramp/LR1,56,LR1
13036.0,0.0671559,run_calibration/56/interramp/HR2,56,HR2
23731.787109375,0.04687074,run_calibration/56/superramp/PW3-3,56,PW3-3
21093.0,0.2590499,run_calibration/56/superramp/PK1-3,56,PK1-3
28159.537109375,0.2959911,run_calibration/56/superramp/PK2-2,56,PK2-2
28147.0,0.1147836,run_calibration/56/superramp/PK2-4,56,PK2-4
22070.650390625,0.1043988,run_calibration/56/superramp/PK6-4,56,PK6-4
23731.19921875,0.03380831,run_calibration/56/superramp/PW3-2,56,PW3-2
28159.546875,0.3420667,run_calibration/56/superramp/PK2-3,56,PK2-3
21089.0,0.1508612,run_calibration/56/superramp/PK1-1,56,PK1-1
21089.0,0.1508612,run_calibration/56/superramp/PK1-1,56,PK1-1
21089.0,0.1508612,run_calibration/56/superramp/PK1-1,56,PK1-1
28157.0,0.2033542,run_calibration/56/superramp/PK2-1,56,PK2-1
21092.0,0.1899789,run_calibration/56/superramp/PK1-2,56,PK1-2
21278.6328125,0.0797119,run_calibration/56/superramp/PK6-3,56,PK6-3
21092.0,0.250685,run_calibration/56/superramp/PK1-4,56,PK1-4
14418.216796875,0.0771061,run_calibration/56/overramp/G20-2,56,G20-2
14386.61328125,0.01671269,run_calibration/56/overramp/G20-4,56,G20-4
14409.9990234375,0.05138589,run_calibration/56/overramp/G20-1,56,G20-1
14797.0224609375,0.1993878,run_calibration/56/overramp/A20-1,56,A20-1
14789.7158203125,0.2814959,run_calibration/56/overramp/A20-3,56,A20-3
14789.388671875,0.2738496,run_calibration/56/overramp/A20-4,56,A20-4
7385.34814453125,0.2853349,run_calibration/56/overramp/A10-3,56,A10-3
7379.87353515625,0.2610313,run_calibration/56/overramp/A10-4,56,A10-4
12855.0,0.2068618,run_calibration/57/interramp/HS2,57,HS2
6803.0,0.0879817,run_calibration/57/interramp/TR1,57,TR1
5961.0,0.1861189,run_calibration/57/interramp/DR1,57,DR1
13036.0,0.3093038,run_calibration/57/interramp/HR4,57,HR4
12832.0,0.2653103,run_calibration/57/interramp/HS1,57,HS1
5961.0,0.06907166,run_calibration/57/interramp/LS3,57,LS3
6803.0,0.1993994,run_calibration/57/interramp/LS2,57,LS2
13036.0,0.3322889,run_calibration/57/interramp/HR5,57,HR5
12856.6904296875,0.4331784,run_calibration/57/interramp/BR1,57,BR1
6283.0,0.1651954,run_calibration/57/interramp/LR1,57,LR1
13036.0,0.1342092,run_calibration/57/interramp/HR2,57,HR2
23731.787109375,0.07006665,run_calibration/57/superramp/PW3-3,57,PW3-3
21093.0,0.3301622,run_calibration/57/superramp/PK1-3,57,PK1-3
28159.537109375,0.3638623,run_calibration/57/superramp/PK2-2,57,PK2-2
28147.0,0.1636604,run_calibration/57/superramp/PK2-4,57,PK2-4
22070.650390625,0.1648484,run_calibration/57/superramp/PK6-4,57,PK6-4
23731.19921875,0.0512525,run_calibration/57/superramp/PW3-2,57,PW3-2
28159.546875,0.4088912,run_calibration/57/superramp/PK2-3,57,PK2-3
21089.0,0.219665,run_calibration/57/superramp/PK1-1,57,PK1-1
21089.0,0.219665,run_calibration/57/superramp/PK1-1,57,PK1-1
21089.0,0.219665,run_calibration/57/superramp/PK1-1,57,PK1-1
28157.0,0.2706544,run_calibration/57/superramp/PK2-1,57,PK2-1
21092.0,0.2652698,run_calibration/57/superramp/PK1-2,57,PK1-2
21278.6328125,0.1266868,run_calibration/57/superramp/PK6-3,57,PK6-3
21092.0,0.3143588,run_calibration/57/superramp/PK1-4,57,PK1-4
14418.216796875,0.1301446,run_calibration/57/overramp/G20-2,57,G20-2
14386.61328125,0.02600143,run_calibration/57/overramp/G20-4,57,G20-4
14409.9990234375,0.08975541,run_calibration/57/overramp/G20-1,57,G20-1
14797.0224609375,0.2625132,run_calibration/57/overramp/A20-1,57,A20-1
14789.7158203125,0.343929,run_calibration/57/overramp/A20-3,57,A20-3
14789.388671875,0.336961,run_calibration/57/overramp/A20-4,57,A20-4
7385.34814453125,0.3294788,run_calibration/57/overramp/A10-3,57,A10-3
7379.87353515625,0.3081345,run_calibration/57/overramp/A10-4,57,A10-4
12855.0,0.1935698,run_calibration/58/interramp/HS2,58,HS2
6803.0,0.08334842,run_calibration/58/interramp/TR1,58,TR1
5961.0,0.1736107,run_calibration/58/interramp/DR1,58,DR1
13036.0,0.3024801,run_calibration/58/interramp/HR4,58,HR4
12832.0,0.2321459,run_calibration/58/interramp/HS1,58,HS1
5961.0,0.06522936,run_calibration/58/interramp/LS3,58,LS3
6803.0,0.1975406,run_calibration/58/interramp/LS2,58,LS2
13036.0,0.3301291,run_calibration/58/interramp/HR5,58,HR5
12856.6904296875,0.427797,run_calibration/58/interramp/BR1,58,BR1
6283.0,0.1564977,run_calibration/58/interramp/LR1,58,LR1
13036.0,0.111557,run_calibration/58/interramp/HR2,58,HR2
23731.787109375,0.06909276,run_calibration/58/superramp/PW3-3,58,PW3-3
21093.0,0.3241814,run_calibration/58/superramp/PK1-3,58,PK1-3
28159.537109375,0.3531058,run_calibration/58/superramp/PK2-2,58,PK2-2
28147.0,0.1608904,run_calibration/58/superramp/PK2-4,58,PK2-4
22070.650390625,0.1688009,run_calibration/58/superramp/PK6-4,58,PK6-4
23731.19921875,0.04969803,run_calibration/58/superramp/PW3-2,58,PW3-2
28159.546875,0.3954653,run_calibration/58/superramp/PK2-3,58,PK2-3
21089.0,0.2201933,run_calibration/58/superramp/PK1-1,58,PK1-1
21089.0,0.2201933,run_calibration/58/superramp/PK1-1,58,PK1-1
21089.0,0.2201933,run_calibration/58/superramp/PK1-1,58,PK1-1
28157.0,0.2649901,run_calibration/58/superramp/PK2-1,58,PK2-1
21092.0,0.2634523,run_calibration/58/superramp/PK1-2,58,PK1-2
21278.6328125,0.1300061,run_calibration/58/superramp/PK6-3,58,PK6-3
21092.0,0.3080771,run_calibration/58/superramp/PK1-4,58,PK1-4
14418.216796875,0.1361798,run_calibration/58/overramp/G20-2,58,G20-2
14386.61328125,0.02600814,run_calibration/58/overramp/G20-4,58,G20-4
14409.9990234375,0.09552355,run_calibration/58/overramp/G20-1,58,G20-1
14797.0224609375,0.2632526,run_calibration/58/overramp/A20-1,58,A20-1
14789.7158203125,0.3423901,run_calibration/58/overramp/A20-3,58,A20-3
14789.388671875,0.334318,run_calibration/58/overramp/A20-4,58,A20-4
7385.34814453125,0.3280151,run_calibration/58/overramp/A10-3,58,A10-3
7379.87353515625,0.3031358,run_calibration/58/overramp/A10-4,58,A10-4
12855.0,0.2220457,run_calibration/59/interramp/HS2,59,HS2
6803.0,0.09081513,run_calibration/59/interramp/TR1,59,TR1
5961.0,0.1946693,run_calibration/59/interramp/DR1,59,DR1
13036.0,0.324658,run_calibration/59/interramp/HR4,59,HR4
12832.0,0.2766249,run_calibration/59/interramp/HS1,59,HS1
5961.0,0.06987905,run_calibration/59/interramp/LS3,59,LS3
6803.0,0.2050493,run_calibration/59/interramp/LS2,59,LS2
13036.0,0.3488764,run_calibration/59/interramp/HR5,59,HR5
12856.6904296875,0.4523234,run_calibration/59/interramp/BR1,59,BR1
6283.0,0.1703969,run_calibration/59/interramp/LR1,59,LR1
13036.0,0.1376557,run_calibration/59/interramp/HR2,59,HR2
23731.787109375,0.07609539,run_calibration/59/superramp/PW3-3,59,PW3-3
21093.0,0.3434543,run_calibration/59/superramp/PK1-3,59,PK1-3
28159.537109375,0.3761631,run_calibration/59/superramp/PK2-2,59,PK2-2
28147.0,0.178497,run_calibration/59/superramp/PK2-4,59,PK2-4
22070.650390625,0.181847,run_calibration/59/superramp/PK6-4,59,PK6-4
23731.19921875,0.05603526,run_calibration/59/superramp/PW3-2,59,PW3-2
28159.546875,0.4203972,run_calibration/59/superramp/PK2-3,59,PK2-3
21089.0,0.2364689,run_calibration/59/superramp/PK1-1,59,PK1-1
21089.0,0.2364689,run_calibration/59/superramp/PK1-1,59,PK1-1
21089.0,0.2364689,run_calibration/59/superramp/PK1-1,59,PK1-1
28157.0,0.2848958,run_calibration/59/superramp/PK2-1,59,PK2-1
21092.0,0.2817517,run_calibration/59/superramp/PK1-2,59,PK1-2
21278.6328125,0.1405246,run_calibration/59/superramp/PK6-3,59,PK6-3
21092.0,0.32676,run_calibration/59/superramp/PK1-4,59,PK1-4
14418.216796875,0.1456172,run_calibration/59/overramp/G20-2,59,G20-2
14386.61328125,0.03000859,run_calibration/59/overramp/G20-4,59,G20-4
14409.9990234375,0.1024553,run_calibration/59/overramp/G20-1,59,G20-1
14797.0224609375,0.2755539,run_calibration/59/overramp/A20-1,59,A20-1
14789.7158203125,0.3558641,run_calibration/59/overramp/A20-3,59,A20-3
14789.388671875,0.3484344,run_calibration/59/overramp/A20-4,59,A20-4
7385.34814453125,0.336027,run_calibration/59/overramp/A10-3,59,A10-3
7379.87353515625,0.312904,run_calibration/59/overramp/A10-4,59,A10-4
12855.0,0.2943762,run_calibration/60/interramp/HS2,60,HS2
6803.0,0.188176,run_calibration/60/interramp/TR1,60,TR1
5961.0,0.2707355,run_calibration/60/interramp/DR1,60,DR1
13036.0,0.369994,run_calibration/60/interramp/HR4,60,HR4
12832.0,0.3429432,run_calibration/60/interramp/HS1,60,HS1
5961.0,0.2310412,run_calibration/60/interramp/LS3,60,LS3
6803.0,0.2832623,run_calibration/60/interramp/LS2,60,LS2
13036.0,0.3847069,run_calibration/60/interramp/HR5,60,HR5
12856.6904296875,0.465232,run_calibration/60/interramp/BR1,60,BR1
6283.0,0.2672602,run_calibration/60/interramp/LR1,60,LR1
13036.0,0.267163,run_calibration/60/interramp/HR2,60,HR2
23731.787109375,0.09683223,run_calibration/60/superramp/PW3-3,60,PW3-3
21093.0,0.3821004,run_calibration/60/superramp/PK1-3,60,PK1-3
28159.537109375,0.4083264,run_calibration/60/superramp/PK2-2,60,PK2-2
28147.0,0.2114526,run_calibration/60/superramp/PK2-4,60,PK2-4
22070.650390625,0.2165372,run_calibration/60/superramp/PK6-4,60,PK6-4
23731.19921875,0.07617921,run_calibration/60/superramp/PW3-2,60,PW3-2
28159.546875,0.4493192,run_calibration/60/superramp/PK2-3,60,PK2-3
21089.0,0.3223296,run_calibration/60/superramp/PK1-1,60,PK1-1
21089.0,0.3223296,run_calibration/60/superramp/PK1-1,60,PK1-1
21089.0,0.3223296,run_calibration/60/superramp/PK1-1,60,PK1-1
28157.0,0.3261422,run_calibration/60/superramp/PK2-1,60,PK2-1
21092.0,0.3443637,run_calibration/60/superramp/PK1-2,60,PK1-2
21278.6328125,0.1740679,run_calibration/60/superramp/PK6-3,60,PK6-3
21092.0,0.3552421,run_calibration/60/superramp/PK1-4,60,PK1-4
14418.216796875,0.1757193,run_calibration/60/overramp/G20-2,60,G20-2
14386.61328125,0.04603888,run_calibration/60/overramp/G20-4,60,G20-4
14409.9990234375,0.1298881,run_calibration/60/overramp/G20-1,60,G20-1
14797.0224609375,0.3278899,run_calibration/60/overramp/A20-1,60,A20-1
14789.7158203125,0.3892261,run_calibration/60/overramp/A20-3,60,A20-3
14789.388671875,0.3762238,run_calibration/60/overramp/A20-4,60,A20-4
7385.34814453125,0.3684053,run_calibration/60/overramp/A10-3,60,A10-3
7379.87353515625,0.348036,run_calibration/60/overramp/A10-4,60,A10-4
12855.0,0.2224392,run_calibration/61/interramp/HS2,61,HS2
6803.0,0.09280045,run_calibration/61/interramp/TR1,61,TR1
5961.0,0.1922491,run_calibration/61/interramp/DR1,61,DR1
13036.0,0.3268982,run_calibration/61/interramp/HR4,61,HR4
12832.0,0.2616576,run_calibration/61/interramp/HS1,61,HS1
5961.0,0.09160628,run_calibration/61/interramp/LS3,61,LS3
6803.0,0.2216295,run_calibration/61/interramp/LS2,61,LS2
13036.0,0.3532408,run_calibration/61/interramp/HR5,61,HR5
12856.6904296875,0.4497612,run_calibration/61/interramp/BR1,61,BR1
6283.0,0.1832135,run_calibration/61/interramp/LR1,61,LR1
13036.0,0.1245313,run_calibration/61/interramp/HR2,61,HR2
23731.787109375,0.08310028,run_calibration/61/superramp/PW3-3,61,PW3-3
21093.0,0.3472761,run_calibration/61/superramp/PK1-3,61,PK1-3
28159.537109375,0.3774751,run_calibration/61/superramp/PK2-2,61,PK2-2
28147.0,0.1876211,run_calibration/61/superramp/PK2-4,61,PK2-4
22070.650390625,0.1947853,run_calibration/61/superramp/PK6-4,61,PK6-4
23731.19921875,0.06286862,run_calibration/61/superramp/PW3-2,61,PW3-2
28159.546875,0.4188249,run_calibration/61/superramp/PK2-3,61,PK2-3
21089.0,0.2489603,run_calibration/61/superramp/PK1-1,61,PK1-1
21089.0,0.2489603,run_calibration/61/superramp/PK1-1,61,PK1-1
21089.0,0.2489603,run_calibration/61/superramp/PK1-1,61,PK1-1
28157.0,0.2924215,run_calibration/61/superramp/PK2-1,61,PK2-1
21092.0,0.2910422,run_calibration/61/superramp/PK1-2,61,PK1-2
21278.6328125,0.1546371,run_calibration/61/superramp/PK6-3,61,PK6-3
21092.0,0.330354,run_calibration/61/superramp/PK1-4,61,PK1-4
14418.216796875,0.1592976,run_calibration/61/overramp/G20-2,61,G20-2
14386.61328125,0.03686994,run_calibration/61/overramp/G20-4,61,G20-4
14409.9990234375,0.1161822,run_calibration/61/overramp/G20-1,61,G20-1
14797.0224609375,0.2847343,run_calibration/61/overramp/A20-1,61,A20-1
14789.7158203125,0.3624343,run_calibration/61/overramp/A20-3,61,A20-3
14789.388671875,0.3539742,run_calibration/61/overramp/A20-4,61,A20-4
7385.34814453125,0.3396659,run_calibration/61/overramp/A10-3,61,A10-3
7379.87353515625,0.3157748,run_calibration/61/overramp/A10-4,61,A10-4
12855.0,0.2529415,run_calibration/62/interramp/HS2,62,HS2
6803.0,0.1016265,run_calibration/62/interramp/TR1,62,TR1
5961.0,0.2127346,run_calibration/62/interramp/DR1,62,DR1
13036.0,0.3471672,run_calibration/62/interramp/HR4,62,HR4
12832.0,0.2950664,run_calibration/62/interramp/HS1,62,HS1
5961.0,0.07728129,run_calibration/62/interramp/LS3,62,LS3
6803.0,0.2148791,run_calibration/62/interramp/LS2,62,LS2
13036.0,0.3674066,run_calibration/62/interramp/HR5,62,HR5
12856.6904296875,0.4675862,run_calibration/62/interramp/BR1,62,BR1
6283.0,0.1890669,run_calibration/62/interramp/LR1,62,LR1
13036.0,0.1466841,run_calibration/62/interramp/HR2,62,HR2
23731.787109375,0.09745935,run_calibration/62/superramp/PW3-3,62,PW3-3
21093.0,0.3655974,run_calibration/62/superramp/PK1-3,62,PK1-3
28159.537109375,0.4001866,run_calibration/62/superramp/PK2-2,62,PK2-2
28147.0,0.2059365,run_calibration/62/superramp/PK2-4,62,PK2-4
22070.650390625,0.2188365,run_calibration/62/superramp/PK6-4,62,PK6-4
23731.19921875,0.07730942,run_calibration/62/superramp/PW3-2,62,PW3-2
28159.546875,0.4423571,run_calibration/62/superramp/PK2-3,62,PK2-3
21089.0,0.2695815,run_calibration/62/superramp/PK1-1,62,PK1-1
21089.0,0.2695815,run_calibration/62/superramp/PK1-1,62,PK1-1
21089.0,0.2695815,run_calibration/62/superramp/PK1-1,62,PK1-1
28157.0,0.3141088,run_calibration/62/superramp/PK2-1,62,PK2-1
21092.0,0.3107043,run_calibration/62/superramp/PK1-2,62,PK1-2
21278.6328125,0.1778799,run_calibration/62/superramp/PK6-3,62,PK6-3
21092.0,0.3463523,run_calibration/62/superramp/PK1-4,62,PK1-4
14418.216796875,0.1792523,run_calibration/62/overramp/G20-2,62,G20-2
14386.61328125,0.04853368,run_calibration/62/overramp/G20-4,62,G20-4
14409.9990234375,0.1341095,run_calibration/62/overramp/G20-1,62,G20-1
14797.0224609375,0.3006798,run_calibration/62/overramp/A20-1,62,A20-1
14789.7158203125,0.377561,run_calibration/62/overramp/A20-3,62,A20-3
14789.388671875,0.3691757,run_calibration/62/overramp/A20-4,62,A20-4
7385.34814453125,0.3459159,run_calibration/62/overramp/A10-3,62,A10-3
7379.87353515625,0.3212047,run_calibration/62/overramp/A10-4,62,A10-4
12855.0,0.1999485,run_calibration/63/interramp/HS2,63,HS2
6803.0,0.08915193,run_calibration/63/interramp/TR1,63,TR1
5961.0,0.182395,run_calibration/63/interramp/DR1,63,DR1
13036.0,0.308,run_calibration/63/interramp/HR4,63,HR4
12832.0,0.2427241,run_calibration/63/interramp/HS1,63,HS1
5961.0,0.06711838,run_calibration/63/interramp/LS3,63,LS3
6803.0,0.2106354,run_calibration/63/interramp/LS2,63,LS2
13036.0,0.3356247,run_calibration/63/interramp/HR5,63,HR5
12856.6904296875,0.4353591,run_calibration/63/interramp/BR1,63,BR1
6283.0,0.159309,run_calibration/63/interramp/LR1,63,LR1
13036.0,0.1192124,run_calibration/63/interramp/HR2,63,HR2
23731.787109375,0.0749134,run_calibration/63/superramp/PW3-3,63,PW3-3
21093.0,0.3311478,run_calibration/63/superramp/PK1-3,63,PK1-3
28159.537109375,0.3626724,run_calibration/63/superramp/PK2-2,63,PK2-2
28147.0,0.1700869,run_calibration/63/superramp/PK2-4,63,PK2-4
22070.650390625,0.1762601,run_calibration/63/superramp/PK6-4,63,PK6-4
23731.19921875,0.05558955,run_calibration/63/superramp/PW3-2,63,PW3-2
28159.546875,0.4062162,run_calibration/63/superramp/PK2-3,63,PK2-3
21089.0,0.2278302,run_calibration/63/superramp/PK1-1,63,PK1-1
21089.0,0.2278302,run_calibration/63/superramp/PK1-1,63,PK1-1
21089.0,0.2278302,run_calibration/63/superramp/PK1-1,63,PK1-1
28157.0,0.274248,run_calibration/63/superramp/PK2-1,63,PK2-1
21092.0,0.2708096,run_calibration/63/superramp/PK1-2,63,PK1-2
21278.6328125,0.1377002,run_calibration/63/superramp/PK6-3,63,PK6-3
21092.0,0.3148323,run_calibration/63/superramp/PK1-4,63,PK1-4
14418.216796875,0.1419902,run_calibration/63/overramp/G20-2,63,G20-2
14386.61328125,0.03024022,run_calibration/63/overramp/G20-4,63,G20-4
14409.9990234375,0.1005386,run_calibration/63/overramp/G20-1,63,G20-1
14797.0224609375,0.2680633,run_calibration/63/overramp/A20-1,63,A20-1
14789.7158203125,0.3468546,run_calibration/63/overramp/A20-3,63,A20-3
14789.388671875,0.3388066,run_calibration/63/overramp/A20-4,63,A20-4
7385.34814453125,0.3300779,run_calibration/63/overramp/A10-3,63,A10-3
7379.87353515625,0.305202,run_calibration/63/overramp/A10-4,63,A10-4
12855.0,0.2475702,run_calibration/64/interramp/HS2,64,HS2
6803.0,0.1770137,run_calibration/64/interramp/TR1,64,TR1
5961.0,0.2477469,run_calibration/64/interramp/DR1,64,DR1
13036.0,0.3055319,run_calibration/64/interramp/HR4,64,HR4
12832.0,0.2806807,run_calibration/64/interramp/HS1,64,HS1
5961.0,0.2211694,run_calibration/64/interramp/LS3,64,LS3
6803.0,0.2669156,run_calibration/64/interramp/LS2,64,LS2
13036.0,0.3349838,run_calibration/64/interramp/HR5,64,HR5
